AP18_Rnk,PS18_Rnk,KP18_Rank,TeamID,TS18_Team,KP18_Conference,TS18_GP,STA18_W,STA18_L,STA18_Pct,STA18_Strk,STA18_Conf_W,STA18_Conf_L,STA18_Conf_Pct,STA18_Home_W,STA18_Home_L,STA18_Away_W,STA18_Away_L,STA18_Neutral_W,STA18_Neutral_L,STA_Top25_W,STA_Top25_L,STA_Conf_PF,STA18_Conf_PA,STA18_Conf_PPG,STA18_Conf_PAPG,STA18_PF,STA18_PA,STA18_PPG,STA18_PAPG,TS18_FGM,TS18_FGA,TS18_FG%,TS18_3PM,TS18_3PA,TS18_3P%,TS18_FTM,TS18_FTA,TS18_FT%,KP18_Ajusted Efficiency Margin,KP18_Adjusted Offensive Efficiency,KP18_AOE Rk,KP18_Adjusted Defensive Efficiency,KP18_ADE Rk,KP18_Adjusted Tempo,KP18_AT Rk,KP18_Luck,KP18_Luck Rk,KP18_Strength of Schedule,KP_SOS Rk,KP18_Non-Conference Strength of Schedule,KP18_NCSOS Rk,KP18_Average Opponents Offensive Efficiency,KP18_AOOE Rk,KP18_Average Opponents Defensive Efficiency,KP18_AODE Rk,Team,Seed,Opponent,OppSeed,PF**,PA,WL,OppTeamID,Opp_AP18_Rnk,Opp_PS18_Rnk,Opp_KP18_Rank,Opp_TeamID,Opp_TS18_Team,Opp_KP18_Conference,Opp_TS18_GP,Opp_STA18_W,Opp_STA18_L,Opp_STA18_Pct,Opp_STA18_Strk,Opp_STA18_Conf_W,Opp_STA18_Conf_L,Opp_STA18_Conf_Pct,Opp_STA18_Home_W,Opp_STA18_Home_L,Opp_STA18_Away_W,Opp_STA18_Away_L,Opp_STA18_Neutral_W,Opp_STA18_Neutral_L,Opp_STA18_Top25_W,Opp_STA18_Top25_L,Opp_STA18_Conf_PF,Opp_STA18_Conf_PA,Opp_STA18_Conf_PPG,Opp_STA18_Conf_PAPG,Opp_STA18_PF,Opp_STA18_PA,Opp_STA18_PPG,Opp_STA18_PAPG,Opp_TS18_FGM,Opp_TS18_FGA,Opp_TS18_FG%,Opp_TS18_3PM,Opp_TS18_3PA,Opp_TS18_3P%,Opp_TS18_FTM,Opp_TS18_FTA,Opp_TS18_FT%,Opp_KP18_Ajusted Efficiency Margin,Opp_KP18_Adjusted Offensive Efficiency,Opp_KP18 AOW Rk,Opp_KP18_Adjusted Defensive Efficiency,Opp_KP18_ADE Rk,Opp_KP18_Adjusted Tempo,Opp_KP18_AT Rk,Opp_KP18_Luck,Opp_KP18_Luck_Rk,Opp_KP18_Strength of Schedule,Opp_KP18_SOS Rk,Opp_KP18_Non-Conference Strength of Schedule,Opp_KP18_NCSOS Rk,Opp_KP18_Average Opponents Offensive Efficiency,Opp_KP18_AOOE Rk,Opp_KP18_Average Opponents Defensive Efficiency,Opp_KP18_AODE Rk
,,103,180.0,Iowa State,B12,31,13,18,0.419,L7,4,14,0.222,9,7,0,10,4,1,3,6,1318,1440,73.22222222222223,80.0,2258,2339,72.83870967741936,75.45161290322581,817,1870,0.4370000000000001,234,653,0.358,390,557,0.7,6.58,109.9,81,103.4,143,68.9,130,-0.009000000000000001,200,10.71,14,-3.06,251,110.5,29,99.7,9,Kentucky,5.0,Kansas St.,9.0,58.0,61.0,L,323.0,,,42,323.0,Kansas State,B12,33,25,12,0.6759999999999999,L1,10,8,0.556,14,4,6,5,5,3,3,7,1278,1295,71.0,71.94444444444444,2630,2478,71.08108108108108,66.97297297297297,854,1811,0.47200000000000003,229,666,0.344,451,607,0.743,14.77,110.1,78,95.3,21,65.6,302,0.071,31,9.39,34,-6.5,324,111.0,14,101.6,59
2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12,Villanova,1.0,Radford,16.0,87.0,61.0,W,237.0,,,170,237.0,Radford,BSth,34,23,13,0.639,L1,12,6,0.667,11,2,7,10,5,1,0,1,1245,1156,69.16666666666667,64.22222222222223,2422,2336,67.27777777777777,64.8888888888889,802,1882,0.426,263,752,0.35,423,585,0.723,0.07,102.9,212,102.9,127,63.0,344,0.063,45,-4.03,255,3.49,71,102.8,259,106.9,249
2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12,Villanova,1.0,Alabama,9.0,81.0,58.0,W,65.0,,,57,65.0,Alabama,SEC,34,20,16,0.556,L1,8,10,0.444,12,5,2,8,6,3,6,3,1242,1226,69.0,68.1111111111111,2604,2543,72.33333333333333,70.6388888888889,860,1877,0.45799999999999996,217,669,0.324,523,778,0.672,13.41,108.7,106,95.2,20,68.7,151,0.017,130,11.17,8,2.54,84,110.9,19,99.7,7
2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12,Villanova,1.0,West Virginia,5.0,90.0,78.0,W,232.0,15.0,11.0,12,232.0,West Virginia,B12,34,26,11,0.703,L1,11,7,0.611,14,3,5,5,7,3,5,6,1400,1293,77.77777777777777,71.83333333333333,2964,2575,80.10810810810811,69.5945945945946,944,2176,0.434,299,847,0.353,520,679,0.7659999999999999,22.44,119.4,10,96.9,41,69.2,120,-0.013999999999999999,214,10.59,16,-4.72,299,109.9,38,99.3,2
2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12,Villanova,1.0,Texas Tech,3.0,71.0,59.0,W,242.0,14.0,,11,242.0,Texas Tech,B12,33,27,10,0.73,L1,11,7,0.611,17,1,4,6,6,3,8,5,1297,1233,72.05555555555556,68.5,2759,2397,74.56756756756756,64.78378378378379,863,1860,0.46399999999999997,232,634,0.366,525,749,0.701,22.59,113.3,50,90.8,4,66.7,247,-0.006999999999999999,195,10.31,19,-5.24,309,110.7,23,100.4,25
2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12,Villanova,1.0,Kansas,1.0,95.0,79.0,W,169.0,4.0,4.0,9,169.0,Kansas,B12,34,31,8,0.795,L1,13,5,0.722,14,4,7,3,10,1,8,4,1396,1351,77.55555555555556,75.05555555555556,3174,2803,81.38461538461539,71.87179487179488,1024,2058,0.498,345,857,0.40299999999999997,378,540,0.7,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,3.55,70,111.7,3,99.3,3
2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12,Villanova,1.0,Michigan,3.0,79.0,62.0,W,160.0,7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47
,,30,38.0,Creighton,BE,32,21,12,0.636,L3,10,8,0.556,16,2,4,7,1,3,4,6,1427,1398,79.27777777777777,77.66666666666667,2756,2444,83.51515151515152,74.06060606060606,985,1982,0.4970000000000001,334,889,0.376,393,526,0.747,16.91,115.5,25,98.6,58,70.8,57,-0.027999999999999997,259,9.4,33,-4.2,292,110.8,21,101.4,54,Creighton,8.0,Kansas St.,9.0,59.0,69.0,L,323.0,,,42,323.0,Kansas State,B12,33,25,12,0.6759999999999999,L1,10,8,0.556,14,4,6,5,5,3,3,7,1278,1295,71.0,71.94444444444444,2630,2478,71.08108108108108,66.97297297297297,854,1811,0.47200000000000003,229,666,0.344,451,607,0.743,14.77,110.1,78,95.3,21,65.6,302,0.071,31,9.39,34,-6.5,324,111.0,14,101.6,59
,,20,167.0,Butler,BE,33,21,14,0.6,L1,9,9,0.5,14,3,3,7,4,4,1,8,1458,1384,81.0,76.8888888888889,2763,2540,78.94285714285714,72.57142857142857,964,2041,0.47200000000000003,270,759,0.35600000000000004,413,536,0.7709999999999999,19.05,116.2,22,97.2,45,67.6,207,-0.047,290,11.21,7,0.11,154,112.0,1,100.8,34,Butler,10.0,Arkansas,7.0,79.0,62.0,W,220.0,,,44,220.0,Arkansas,SEC,34,23,12,0.657,L2,10,8,0.556,15,2,3,7,5,3,5,2,1396,1406,77.55555555555556,78.1111111111111,2819,2647,80.54285714285714,75.62857142857143,985,2063,0.47700000000000004,265,661,0.401,522,770,0.6779999999999999,14.69,116.3,20,101.7,106,69.7,91,0.059000000000000004,56,9.9,25,0.87,141,110.5,28,100.6,27
,,20,167.0,Butler,BE,33,21,14,0.6,L1,9,9,0.5,14,3,3,7,4,4,1,8,1458,1384,81.0,76.8888888888889,2763,2540,78.94285714285714,72.57142857142857,964,2041,0.47200000000000003,270,759,0.35600000000000004,413,536,0.7709999999999999,19.05,116.2,22,97.2,45,67.6,207,-0.047,290,11.21,7,0.11,154,112.0,1,100.8,34,Butler,10.0,Purdue,2.0,73.0,76.0,L,203.0,11.0,20.0,5,203.0,Purdue,B10,34,30,7,0.8109999999999999,L1,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.6111111111111,66.27777777777777,2974,2431,80.37837837837837,65.70270270270271,958,1928,0.4970000000000001,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14
,23.0,26,117.0,Seton Hall,BE,32,22,12,0.647,L1,10,8,0.556,14,3,5,6,3,3,3,5,1407,1398,78.16666666666667,77.66666666666667,2701,2512,79.44117647058823,73.88235294117645,914,1951,0.46799999999999997,233,640,0.364,467,674,0.693,18.04,116.9,17,98.8,62,69.5,103,-0.027999999999999997,260,10.12,21,-0.0,157,110.5,27,100.4,24,Seton Hall,8.0,Kansas,1.0,79.0,83.0,L,169.0,4.0,4.0,9,169.0,Kansas,B12,34,31,8,0.795,L1,13,5,0.722,14,4,7,3,10,1,8,4,1396,1351,77.55555555555556,75.05555555555556,3174,2803,81.38461538461539,71.87179487179488,1024,2058,0.498,345,857,0.40299999999999997,378,540,0.7,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,3.55,70,111.7,3,99.3,3
,23.0,26,117.0,Seton Hall,BE,32,22,12,0.647,L1,10,8,0.556,14,3,5,6,3,3,3,5,1407,1398,78.16666666666667,77.66666666666667,2701,2512,79.44117647058823,73.88235294117645,914,1951,0.46799999999999997,233,640,0.364,467,674,0.693,18.04,116.9,17,98.8,62,69.5,103,-0.027999999999999997,260,10.12,21,-0.0,157,110.5,27,100.4,24,Seton Hall,8.0,North Carolina St.,9.0,94.0,83.0,W,104.0,,,46,104.0,NC State,ACC,32,21,12,0.636,L2,11,7,0.611,16,3,4,5,1,4,5,3,1394,1382,77.44444444444444,76.77777777777777,2682,2477,81.27272727272727,75.06060606060606,937,1993,0.47,252,677,0.3720000000000001,473,676,0.7,14.52,116.3,21,101.8,109,71.4,38,-0.001,178,7.71,55,-9.71,342,108.6,62,100.9,39
,,63,125.0,Providence,BE,34,21,14,0.6,L2,10,8,0.556,13,4,4,7,4,3,3,5,1310,1342,72.77777777777777,74.55555555555556,2575,2544,73.57142857142857,72.68571428571428,872,1975,0.442,217,651,0.33299999999999996,545,775,0.703,12.17,108.9,100,96.7,36,67.1,227,0.07400000000000001,28,10.58,17,-1.38,193,111.6,4,101.1,45,Providence,10.0,Texas A&M,7.0,69.0,73.0,L,343.0,,25.0,29,343.0,Texas A&M,SEC,32,22,13,0.629,L1,9,9,0.5,13,3,4,7,5,3,5,4,1283,1311,71.27777777777777,72.83333333333333,2631,2467,75.17142857142858,70.48571428571428,887,1942,0.457,211,645,0.327,415,622,0.667,16.96,111.3,66,94.4,14,69.5,101,0.013999999999999999,140,11.69,4,5.12,37,111.8,2,100.1,15
,,72,304.0,Montana,BSky,33,26,8,0.765,L1,16,2,0.889,14,0,8,6,4,2,0,1,1447,1207,80.3888888888889,67.05555555555556,2625,2329,77.20588235294117,68.5,926,1965,0.47100000000000003,183,534,0.34299999999999997,543,769,0.706,10.4,108.8,101,98.4,56,68.0,185,-0.0,175,-1.96,186,2.09,98,104.0,192,106.0,192,Montana,14.0,Michigan,3.0,47.0,61.0,L,160.0,7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47
,,159,218.0,Weber State,BSky,31,20,11,0.645,L1,13,5,0.722,12,3,7,4,1,4,0,0,1439,1315,79.94444444444444,73.05555555555556,2434,2195,78.51612903225806,70.80645161290323,846,1722,0.491,280,672,0.41700000000000004,462,603,0.7659999999999999,0.88,106.7,138,105.8,186,67.5,209,0.037000000000000005,87,-2.94,225,-0.23,164,103.9,197,106.8,248,Florida,6.0,Texas Tech,3.0,66.0,69.0,L,242.0,14.0,,11,242.0,Texas Tech,B12,33,27,10,0.73,L1,11,7,0.611,17,1,4,6,6,3,8,5,1297,1233,72.05555555555556,68.5,2759,2397,74.56756756756756,64.78378378378379,863,1860,0.46399999999999997,232,634,0.366,525,749,0.701,22.59,113.3,50,90.8,4,66.7,247,-0.006999999999999999,195,10.31,19,-5.24,309,110.7,23,100.4,25
,,159,218.0,Weber State,BSky,31,20,11,0.645,L1,13,5,0.722,12,3,7,4,1,4,0,0,1439,1315,79.94444444444444,73.05555555555556,2434,2195,78.51612903225806,70.80645161290323,846,1722,0.491,280,672,0.41700000000000004,462,603,0.7659999999999999,0.88,106.7,138,105.8,186,67.5,209,0.037000000000000005,87,-2.94,225,-0.23,164,103.9,197,106.8,248,Florida,6.0,St. Bonaventure,11.0,77.0,62.0,W,261.0,,,68,261.0,St. Bonaventure,A10,32,26,8,0.765,L1,14,4,0.778,13,1,9,4,4,3,1,1,1434,1330,79.66666666666667,73.8888888888889,2620,2407,77.05882352941177,70.79411764705883,844,1851,0.456,248,623,0.39799999999999996,557,739,0.754,11.21,110.8,74,99.5,74,69.4,104,0.078,21,2.8,94,1.17,127,107.0,86,104.2,111
,,170,237.0,Radford,BSth,34,23,13,0.639,L1,12,6,0.667,11,2,7,10,5,1,0,1,1245,1156,69.16666666666667,64.22222222222223,2422,2336,67.27777777777777,64.8888888888889,802,1882,0.426,263,752,0.35,423,585,0.723,0.07,102.9,212,102.9,127,63.0,344,0.063,45,-4.03,255,3.49,71,102.8,259,106.9,249,Radford,16.0,Villanova,1.0,61.0,87.0,L,208.0,2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12
,,170,237.0,Radford,BSth,34,23,13,0.639,L1,12,6,0.667,11,2,7,10,5,1,0,1,1245,1156,69.16666666666667,64.22222222222223,2422,2336,67.27777777777777,64.8888888888889,802,1882,0.426,263,752,0.35,423,585,0.723,0.07,102.9,212,102.9,127,63.0,344,0.063,45,-4.03,255,3.49,71,102.8,259,106.9,249,Radford,16.0,Long Island,16.0,71.0,61.0,W,28.0,,,259,28.0,Long Island University,NEC,34,18,17,0.514,L1,10,8,0.556,12,4,5,11,1,2,0,0,1408,1399,78.22222222222223,77.72222222222223,2696,2674,77.02857142857142,76.4,916,2005,0.457,272,789,0.345,531,763,0.696,-8.27,102.3,220,110.6,287,71.6,37,0.012,144,-8.68,336,-6.06,317,100.2,334,108.9,333
11.0,20.0,5,203.0,Purdue,B10,34,30,7,0.8109999999999999,L1,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.6111111111111,66.27777777777777,2974,2431,80.37837837837837,65.70270270270271,958,1928,0.4970000000000001,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14,Purdue,2.0,Cal St. Fullerton,15.0,74.0,48.0,W,255.0,,,162,255.0,CSU Fullerton,BW,31,20,12,0.625,L1,10,6,0.625,10,4,7,7,3,1,0,3,1189,1138,74.3125,71.125,2318,2245,72.4375,70.15625,786,1671,0.47,163,482,0.33799999999999997,535,729,0.7340000000000001,0.62,103.7,192,103.1,133,69.6,98,0.09699999999999999,14,-1.2,167,2.76,83,103.8,204,105.0,139
11.0,20.0,5,203.0,Purdue,B10,34,30,7,0.8109999999999999,L1,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.6111111111111,66.27777777777777,2974,2431,80.37837837837837,65.70270270270271,958,1928,0.4970000000000001,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14,Purdue,2.0,Butler,10.0,76.0,73.0,W,167.0,,,20,167.0,Butler,BE,33,21,14,0.6,L1,9,9,0.5,14,3,3,7,4,4,1,8,1458,1384,81.0,76.8888888888889,2763,2540,78.94285714285714,72.57142857142857,964,2041,0.47200000000000003,270,759,0.35600000000000004,413,536,0.7709999999999999,19.05,116.2,22,97.2,45,67.6,207,-0.047,290,11.21,7,0.11,154,112.0,1,100.8,34
11.0,20.0,5,203.0,Purdue,B10,34,30,7,0.8109999999999999,L1,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.6111111111111,66.27777777777777,2974,2431,80.37837837837837,65.70270270270271,958,1928,0.4970000000000001,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14,Purdue,2.0,Texas Tech,3.0,65.0,78.0,L,242.0,14.0,,11,242.0,Texas Tech,B12,33,27,10,0.73,L1,11,7,0.611,17,1,4,6,6,3,8,5,1297,1233,72.05555555555556,68.5,2759,2397,74.56756756756756,64.78378378378379,863,1860,0.46399999999999997,232,634,0.366,525,749,0.701,22.59,113.3,50,90.8,4,66.7,247,-0.006999999999999999,195,10.31,19,-5.24,309,110.7,23,100.4,25
5.0,2.0,6,78.0,Michigan State,B10,33,30,5,0.857,L1,16,2,0.889,16,1,8,1,6,3,3,2,1377,1191,76.5,66.16666666666667,2807,2271,80.2,64.88571428571429,943,1872,0.504,277,671,0.413,509,678,0.7509999999999999,25.41,119.2,13,93.8,10,67.0,234,0.038,83,6.64,62,-5.03,303,108.6,63,101.9,65,Michigan St.,3.0,Bucknell,14.0,82.0,78.0,W,185.0,,,97,185.0,Bucknell,Pat,34,25,10,0.7140000000000001,L1,16,2,0.889,15,1,10,8,0,1,0,2,1438,1196,79.8888888888889,66.44444444444444,2837,2559,81.05714285714286,73.11428571428571,942,1995,0.47200000000000003,269,784,0.34299999999999997,606,844,0.718,7.31,109.5,90,102.2,116,71.4,40,0.006,160,-4.35,268,5.79,31,102.8,260,107.1,264
5.0,2.0,6,78.0,Michigan State,B10,33,30,5,0.857,L1,16,2,0.889,16,1,8,1,6,3,3,2,1377,1191,76.5,66.16666666666667,2807,2271,80.2,64.88571428571429,943,1872,0.504,277,671,0.413,509,678,0.7509999999999999,25.41,119.2,13,93.8,10,67.0,234,0.038,83,6.64,62,-5.03,303,108.6,63,101.9,65,Michigan St.,3.0,Syracuse,11.0,53.0,55.0,L,155.0,,,41,155.0,Syracuse,ACC,33,23,14,0.622,L1,8,10,0.444,14,5,4,6,5,3,2,8,1161,1173,64.5,65.16666666666667,2466,2360,66.64864864864866,63.78378378378378,751,1796,0.418,193,600,0.322,534,721,0.741,14.82,107.0,135,92.2,5,62.9,345,0.021,119,9.81,27,-0.2,163,111.3,9,101.5,58
7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47,Michigan,3.0,Villanova,1.0,62.0,79.0,L,208.0,2.0,6.0,1,208.0,Villanova,BE,34,36,4,0.9,W11,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88.0,76.33333333333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.39799999999999996,462,599,0.7709999999999999,33.76,127.8,1,94.0,11,68.7,150,-0.018000000000000002,225,11.31,6,3.98,61,111.3,10,100.0,12
7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47,Michigan,3.0,Montana,14.0,61.0,47.0,W,304.0,,,72,304.0,Montana,BSky,33,26,8,0.765,L1,16,2,0.889,14,0,8,6,4,2,0,1,1447,1207,80.3888888888889,67.05555555555556,2625,2329,77.20588235294117,68.5,926,1965,0.47100000000000003,183,534,0.34299999999999997,543,769,0.706,10.4,108.8,101,98.4,56,68.0,185,-0.0,175,-1.96,186,2.09,98,104.0,192,106.0,192
7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47,Michigan,3.0,Houston,6.0,64.0,63.0,W,130.0,21.0,,18,130.0,Houston,Amer,32,27,8,0.7709999999999999,L1,14,4,0.778,15,0,7,5,5,3,3,4,1365,1156,75.83333333333333,64.22222222222223,2685,2271,76.71428571428571,64.88571428571429,891,1898,0.469,278,714,0.389,440,616,0.7140000000000001,20.24,114.6,38,94.4,13,68.4,167,-0.015,216,3.9,81,-3.08,254,106.6,95,102.7,75
7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47,Michigan,3.0,Texas A&M,7.0,99.0,72.0,W,343.0,,25.0,29,343.0,Texas A&M,SEC,32,22,13,0.629,L1,9,9,0.5,13,3,4,7,5,3,5,4,1283,1311,71.27777777777777,72.83333333333333,2631,2467,75.17142857142858,70.48571428571428,887,1942,0.457,211,645,0.327,415,622,0.667,16.96,111.3,66,94.4,14,69.5,101,0.013999999999999999,140,11.69,4,5.12,37,111.8,2,100.1,15
7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47,Michigan,3.0,Florida St.,9.0,58.0,54.0,W,183.0,,,123,183.0,UC Santa Barbara,BW,32,23,9,0.7190000000000001,L1,11,5,0.688,12,2,9,6,2,1,0,1,1188,1098,74.25,68.625,2425,2211,75.78125,69.09375,877,1891,0.46399999999999997,257,674,0.381,414,594,0.6970000000000001,4.27,111.4,64,107.1,212,66.7,250,0.034,92,-3.86,251,-0.86,180,101.8,295,105.7,176
7.0,,7,160.0,Michigan,B10,35,33,8,0.805,L1,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.1111111111111,65.6111111111111,3019,2596,73.63414634146342,63.3170731707317,943,2003,0.47100000000000003,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052000000000000005,61,10.32,18,-4.83,301,111.4,7,101.1,47,Michigan,3.0,Loyola (IL),11.0,69.0,57.0,W,157.0,,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.39799999999999996,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72
17.0,,16,163.0,Ohio State,B10,32,25,9,0.735,L1,15,3,0.833,16,2,6,2,3,5,2,4,1335,1168,74.16666666666667,64.8888888888889,2591,2297,76.20588235294117,67.55882352941177,894,1842,0.485,216,612,0.353,422,581,0.726,21.16,116.0,23,94.9,15,67.0,238,0.02,124,8.75,44,0.26,151,109.8,40,101.1,46,Ohio St.,5.0,Gonzaga,4.0,84.0,90.0,L,1.0,8.0,18.0,10,1.0,Gonzaga,WCC,34,32,5,0.865,L1,17,1,0.9440000000000001,15,1,10,1,7,3,3,2,1456,1128,80.8888888888889,62.66666666666666,3091,2505,83.54054054054055,67.70270270270271,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009000000000000001,153,1.57,108,3.12,78,106.4,102,104.8,128
17.0,,16,163.0,Ohio State,B10,32,25,9,0.735,L1,15,3,0.833,16,2,6,2,3,5,2,4,1335,1168,74.16666666666667,64.8888888888889,2591,2297,76.20588235294117,67.55882352941177,894,1842,0.485,216,612,0.353,422,581,0.726,21.16,116.0,23,94.9,15,67.0,238,0.02,124,8.75,44,0.26,151,109.8,40,101.1,46,Ohio St.,5.0,South Dakota St.,12.0,81.0,73.0,W,2.0,,,78,2.0,South Dakota State,Sum,34,28,7,0.8,L1,13,1,0.929,15,0,8,4,5,3,0,3,1187,1047,84.78571428571429,74.78571428571429,2958,2599,84.51428571428572,74.25714285714284,979,2084,0.47,361,896,0.40299999999999997,566,745,0.76,10.2,113.8,47,103.6,150,70.5,61,0.09699999999999999,13,-0.09,141,3.59,68,105.8,113,105.9,188
