AP19_Rnk,PS19_Rnk,KP19_Rank,TeamID,TS19_Team,KP19_Conference,TS19_GP,STA19_W,STA19_L,STA19_Pct,STA19_Strk,STA19_Conf_W,STA19_Conf_L,STA19_Conf_Pct,STA19_Home_W,STA19_Home_L,STA19_Away_W,STA19_Away_L,STA19_Neutral_W,STA19_Neutral_L,STA19_Top25_W,STA19_Top25_L,STA19_Conf_PF,STA19_Conf_PA,STA19_Conf_PPG,STA19_Conf_PAPG,STA19_PF,STA19_PA,STA19_PPG,STA19_PAPG,TS19_FGM,TS19_FGA,TS19_FG%,TS19_3PM,TS19_3PA,TS19_3P%,TS19_FTM,TS19_FTA,TS19_FT%,KP19_Ajusted Efficiency Margin,KP19_Adjusted Offensive Efficiency,KP19_AOE Rk,KP19_Adjusted Defensive Efficiency,KP19_ADE Rk,KP19_Adjusted Tempo,KP19_AT Rk,KP19_Luck,KP19_Luck Rk,KP19_Strength of Schedule,KP19_SOS Rk,KP19_Non-Conference Strength of Schedule,KP19_NCSOS Rk,KP19_Average Opponents Offensive Efficiency,KP19_AOOE Rk,KP19_Average Opponents Defensive Efficiency,KP19_AODE Rk
,,223,253.0,High Point,BSth,31,16,15,0.516,L1,9,7,0.563,9,4,5,8,2,3,0,1,0,0,0.0,0.0,2115,2105,68.2258064516129,67.90322580645162,763,1719,0.444,180,583,0.309,409,605,0.6759999999999999,-5.0,99.7,267,104.7,169,63.7,333,0.019,131,-3.82,249,-2.67,239,103.7,180,107.6,288
,,347,144.0,UNC Asheville,BSth,31,4,27,0.129,L5,2,14,0.125,3,10,1,15,0,2,0,1,0,0,0.0,0.0,1857,2313,59.903225806451616,74.61290322580646,655,1627,0.403,223,687,0.325,324,437,0.741,-23.64,93.3,333,117.0,349,61.9,350,-0.032,257,-0.79,161,4.41,52,105.2,118,106.0,216
5.0,10.0,3,78.0,Michigan State,B10,33,32,7,0.821,L1,16,4,0.8,15,1,8,4,9,2,12,2,0,0,0.0,0.0,3025,2534,77.56410256410257,64.97435897435898,922,1889,0.488,273,712,0.383,498,664,0.75,30.81,121.0,5,90.2,9,66.9,211,0.001,177,13.67,2,3.24,82,110.6,7,96.9,1
,,37,50.0,Iowa,B10,33,23,12,0.657,L1,10,10,0.5,14,4,4,6,5,2,5,7,0,0,0.0,0.0,2740,2585,78.28571428571429,73.85714285714286,862,1894,0.455,267,739,0.361,593,801,0.74,16.02,117.4,15,101.3,111,69.5,84,0.05,63,10.64,26,-6.49,329,108.9,42,98.3,16
13.0,24.0,9,203.0,Purdue,B10,32,26,10,0.722,L1,16,4,0.8,15,0,6,6,5,4,6,6,0,0,0.0,0.0,2760,2421,76.66666666666667,67.25,857,1920,0.446,311,854,0.364,413,564,0.732,26.81,122.5,4,95.6,34,65.9,268,-0.015,224,13.16,4,4.09,55,110.3,13,97.1,3
,,47,176.0,Nebraska,B10,34,19,17,0.528,L1,6,14,0.3,13,5,2,10,4,2,2,9,0,0,0.0,0.0,2586,2421,71.83333333333333,67.25,862,2016,0.428,258,762,0.339,452,650,0.695,14.35,113.5,30,99.1,79,66.4,238,-0.046,288,12.55,9,-0.17,168,109.7,22,97.2,4
,,46,181.0,Minnesota,B10,34,22,14,0.611,L1,9,11,0.45,13,3,2,9,7,2,5,9,0,0,0.0,0.0,2543,2498,70.6388888888889,69.3888888888889,840,1922,0.4370000000000001,178,554,0.321,549,808,0.679,14.35,111.4,52,97.0,48,67.4,186,0.086,15,12.18,12,-2.91,244,110.2,15,98.0,13
,,84,107.0,Illinois,B10,33,12,21,0.364,L1,7,13,0.35,9,6,1,9,2,6,2,7,0,0,0.0,0.0,2398,2483,72.66666666666667,75.24242424242425,862,2001,0.431,259,751,0.345,415,591,0.7020000000000001,7.97,109.1,83,101.1,108,70.6,52,-0.052000000000000005,297,12.16,13,3.39,76,109.6,25,97.5,7
8.0,19.0,6,160.0,Michigan,B10,33,30,7,0.8109999999999999,L1,15,5,0.75,17,1,7,4,6,2,7,4,0,0,0.0,0.0,2575,2158,69.5945945945946,58.32432432432432,855,1894,0.451,266,757,0.35100000000000003,357,514,0.695,28.32,114.5,24,86.2,2,64.8,317,-0.001,181,11.27,20,-5.42,309,109.2,35,98.0,12
,,44,163.0,Ohio State,B10,33,20,15,0.5710000000000001,L1,8,12,0.4,12,6,4,7,4,2,2,9,0,0,0.0,0.0,2419,2318,69.11428571428571,66.22857142857143,797,1824,0.4370000000000001,249,725,0.343,455,620,0.7340000000000001,14.66,109.1,84,94.4,25,65.8,274,0.013,147,11.68,17,-2.95,246,110.4,8,98.8,24
,,52,132.0,Indiana,B10,32,19,16,0.5429999999999999,L1,8,12,0.4,15,6,3,9,1,1,4,6,0,0,0.0,0.0,2504,2374,71.54285714285714,67.82857142857142,838,1825,0.459,193,615,0.314,420,635,0.6609999999999999,13.73,109.1,82,95.4,32,66.9,215,-0.034,262,10.62,27,-1.57,207,109.4,28,98.8,25
,,24,194.0,Maryland,B10,32,23,11,0.6759999999999999,L1,13,7,0.65,15,3,6,5,2,3,4,6,0,0,0.0,0.0,2429,2228,71.44117647058823,65.52941176470588,807,1777,0.454,232,657,0.353,437,584,0.748,19.29,113.4,31,94.1,21,66.0,264,-0.004,189,10.75,24,-4.92,299,109.8,18,99.1,30
21.0,,16,222.0,Wisconsin,B10,33,23,11,0.6759999999999999,L2,14,6,0.7,12,3,8,5,3,3,3,5,0,0,0.0,0.0,2333,2099,68.61764705882354,61.735294117647065,854,1885,0.453,235,642,0.366,336,518,0.649,21.94,110.4,62,88.5,4,63.9,331,-0.018000000000000002,228,12.97,6,3.14,87,110.3,14,97.3,6
,,43,77.0,Penn State,B10,32,14,18,0.438,L1,7,13,0.35,9,6,4,9,1,3,3,8,0,0,0.0,0.0,2229,2196,69.65625,68.625,791,1898,0.417,222,693,0.32,425,613,0.693,14.89,109.4,77,94.5,27,67.6,172,-0.102,343,12.43,10,4.05,57,110.2,16,97.7,9
,,74,317.0,Northwestern,B10,32,13,19,0.406,L2,4,16,0.2,10,8,1,9,2,2,0,7,0,0,0.0,0.0,2108,2082,65.875,65.0625,735,1827,0.402,233,744,0.313,405,551,0.735,9.06,102.9,204,93.8,19,66.0,265,-0.111,348,8.94,41,-6.1,323,108.3,50,99.4,35
,,78,197.0,Rutgers,B10,31,14,17,0.452,L3,7,13,0.35,10,7,4,9,0,1,2,5,0,0,0.0,0.0,2105,2132,67.90322580645162,68.7741935483871,771,1842,0.419,191,612,0.312,372,584,0.637,8.76,105.6,152,96.8,46,67.7,170,-0.02,234,10.22,31,-5.1,303,109.2,33,99.0,26
,,73,85.0,UC Irvine,BW,35,31,6,0.838,L1,15,1,0.938,12,2,13,2,6,2,1,0,0,0,0.0,0.0,2675,2353,72.29729729729729,63.59459459459461,945,2058,0.459,238,660,0.361,423,608,0.696,9.16,107.4,118,98.2,65,65.3,293,0.11,8,-3.28,231,1.25,117,102.5,243,105.8,204
,,225,124.0,Long Beach State,BW,34,15,19,0.441,L1,8,8,0.5,9,5,4,12,2,2,0,2,0,0,0.0,0.0,2545,2584,74.8529411764706,76.0,877,2031,0.4320000000000001,217,630,0.344,574,831,0.691,-5.08,101.3,243,106.3,214,71.5,30,0.051,58,-0.77,160,5.59,29,104.3,160,105.0,181
,,253,29.0,CSU Northridge,BW,33,13,21,0.382,L4,7,9,0.438,7,9,4,11,2,1,0,0,0,0,0.0,0.0,2601,2701,76.5,79.44117647058823,936,2025,0.462,227,620,0.366,418,656,0.637,-7.74,104.8,170,112.5,318,70.9,43,-0.018000000000000002,232,-4.63,263,-4.09,279,101.7,282,106.3,225
,,210,255.0,CSU Fullerton,BW,33,16,18,0.471,L2,10,6,0.625,9,4,4,11,3,3,0,1,0,0,0.0,0.0,2437,2414,71.67647058823529,71.0,850,1861,0.457,182,570,0.319,497,707,0.703,-4.15,98.3,286,102.5,134,69.9,72,0.003,176,-1.7,184,7.12,15,103.6,192,105.3,189
,,172,183.0,UC Santa Barbara,BW,32,22,10,0.688,L1,10,6,0.625,12,3,7,6,3,1,0,0,0,0,0.0,0.0,2350,2114,73.4375,66.0625,825,1819,0.454,204,594,0.343,496,693,0.716,-0.86,105.3,160,106.1,208,64.7,321,0.035,92,-7.31,316,-7.68,336,101.4,286,108.7,339
,,201,272.0,Hawai'i,BW,31,18,13,0.581,L1,9,7,0.563,13,5,4,5,1,3,0,0,0,0,0.0,0.0,2241,2131,72.29032258064517,68.74193548387096,788,1746,0.451,266,751,0.354,399,576,0.693,-3.12,103.7,188,106.8,225,66.3,243,-0.005,194,-6.27,291,-5.32,306,100.9,306,107.1,269
,,322,154.0,UC Riverside,BW,33,10,23,0.303,L1,4,12,0.25,7,7,2,14,1,2,0,0,0,0,0.0,0.0,2153,2279,65.24242424242425,69.06060606060606,792,1787,0.443,279,743,0.376,290,424,0.684,-15.09,98.3,289,113.4,331,63.3,340,-0.023,243,-3.55,240,-2.25,230,102.2,267,105.8,202
,,252,114.0,UC Davis,BW,31,11,20,0.355,L3,7,9,0.438,7,6,3,12,1,2,0,0,0,0,0.0,0.0,2038,2128,65.74193548387096,68.64516129032258,735,1673,0.439,203,619,0.328,365,515,0.7090000000000001,-7.61,96.5,310,104.1,159,65.9,272,-0.043,279,-1.91,190,4.75,47,103.1,217,105.0,184
,,334,330.0,Cal Poly,BW,29,6,23,0.207,L4,2,14,0.125,4,8,1,14,1,1,0,0,0,0,0.0,0.0,1930,2183,66.55172413793103,75.27586206896551,706,1715,0.412,225,687,0.328,293,452,0.648,-17.86,97.0,303,114.9,342,66.2,255,-0.068,321,-4.11,258,-2.6,238,101.8,279,105.9,206
,,93,19.0,Hofstra,CAA,34,27,8,0.7709999999999999,L2,15,3,0.833,15,1,10,6,2,1,0,0,0,0,0.0,0.0,2919,2553,83.4,72.94285714285714,971,1990,0.488,301,774,0.389,598,748,0.799,7.37,116.4,17,109.0,262,67.5,181,0.017,139,-5.59,285,-6.41,327,102.4,255,108.0,314
,,272,87.0,UNC Wilmington,CAA,33,10,23,0.303,L1,5,13,0.278,5,9,2,12,3,2,0,2,0,0,0.0,0.0,2515,2670,76.21212121212122,80.9090909090909,880,1986,0.443,260,744,0.349,493,673,0.733,-9.31,105.4,156,114.7,339,69.3,93,-0.034,264,-2.17,204,1.74,109,105.4,106,107.6,291
,,89,88.0,Northeastern,CAA,33,23,11,0.6759999999999999,L1,14,4,0.778,11,2,8,6,4,3,0,2,0,0,0.0,0.0,2564,2406,75.41176470588233,70.76470588235293,864,1791,0.482,322,830,0.388,461,614,0.7509999999999999,7.59,111.0,58,103.4,151,66.2,253,0.05,61,-0.63,157,6.45,23,106.3,78,106.9,259
,,123,136.0,Charleston,CAA,33,24,9,0.727,L1,12,6,0.667,13,2,8,5,3,2,0,1,0,0,0.0,0.0,2453,2265,74.33333333333333,68.63636363636364,878,1818,0.483,227,667,0.34,470,615,0.764,4.87,108.5,93,103.7,153,65.4,289,0.019,130,-3.87,251,0.03,160,104.9,129,108.8,340
,,251,100.0,Drexel,CAA,32,13,19,0.406,L3,7,11,0.389,9,7,3,11,1,1,0,0,0,0,0.0,0.0,2425,2475,75.78125,77.34375,874,1900,0.46,237,669,0.354,440,584,0.753,-7.57,105.6,151,113.2,327,69.1,102,0.004,170,-3.15,226,-1.56,205,104.6,143,107.7,301
,,265,42.0,Delaware,CAA,33,17,16,0.515,L1,8,10,0.444,9,7,7,8,1,1,0,0,0,0,0.0,0.0,2352,2380,71.27272727272727,72.12121212121212,830,1808,0.459,282,746,0.378,410,564,0.727,-8.28,104.9,165,113.2,328,63.3,341,0.08,22,-4.86,271,-6.35,326,103.6,194,108.4,327
,,285,146.0,James Madison,CAA,33,14,19,0.424,L1,6,12,0.333,8,6,4,11,2,2,0,0,0,0,0.0,0.0,2322,2409,70.36363636363636,73.0,821,1859,0.442,243,670,0.363,437,607,0.72,-10.03,101.1,247,111.1,302,65.2,301,0.056,51,-4.09,257,-3.78,268,104.8,137,108.9,342
,,219,40.0,William & Mary,CAA,31,14,17,0.452,L1,10,8,0.556,9,5,5,11,0,1,0,1,0,0,0.0,0.0,2321,2385,74.87096774193549,76.93548387096773,841,1773,0.474,254,735,0.34600000000000003,385,576,0.6679999999999999,-4.79,103.6,190,108.4,255,68.6,120,0.029,104,-2.25,209,3.09,89,105.7,93,107.9,311
,,309,127.0,Elon,CAA,32,11,21,0.344,L1,7,11,0.389,5,11,6,7,0,3,0,2,0,0,0.0,0.0,2266,2445,70.8125,76.40625,812,1862,0.436,335,943,0.355,307,443,0.693,-12.41,99.0,277,111.4,306,68.0,150,-0.002,185,-4.37,261,-3.99,273,104.3,156,108.7,337
,,291,145.0,Towson,CAA,32,10,22,0.313,L5,6,12,0.333,5,8,4,8,1,6,0,1,0,0,0.0,0.0,2170,2294,67.8125,71.6875,810,1860,0.435,180,550,0.327,370,532,0.695,-10.67,100.2,255,110.9,298,63.5,337,-0.049,295,-4.61,262,-4.29,287,103.9,176,108.5,330
,,157,73.0,Marshall,CUSA,33,23,14,0.622,W4,11,7,0.611,16,3,6,10,1,1,0,1,0,0,0.0,0.0,2978,2979,80.48648648648648,80.51351351351352,925,2096,0.441,332,955,0.348,465,640,0.727,0.56,106.9,128,106.3,213,74.3,5,0.125,4,-1.27,170,1.56,111,103.0,228,104.2,145
,,204,14.0,Florida International,CUSA,32,20,14,0.588,L1,10,8,0.556,12,4,6,9,2,1,0,0,0,0,0.0,0.0,2798,2734,82.29411764705883,80.41176470588233,933,2115,0.441,269,878,0.306,508,795,0.639,-3.41,102.4,211,105.8,198,77.6,1,0.115,7,-1.01,166,-2.2,227,102.1,274,103.1,101
,,149,30.0,UTSA,CUSA,32,17,15,0.531,L2,11,7,0.611,11,4,5,7,1,4,0,0,0,0,0.0,0.0,2481,2407,77.53125,75.21875,896,2068,0.433,294,855,0.344,395,536,0.737,1.54,105.8,148,104.3,163,72.1,19,-0.017,226,0.5,125,4.13,54,103.2,211,102.7,91
,,116,98.0,Western Kentucky,CUSA,34,20,14,0.588,L1,11,7,0.611,10,4,6,8,4,2,1,1,0,0,0.0,0.0,2429,2355,71.44117647058823,69.26470588235293,853,1910,0.447,199,608,0.327,524,724,0.7240000000000001,5.2,105.1,162,99.9,92,67.7,168,-0.0,179,1.26,106,4.87,44,104.1,167,102.8,97
,,147,250.0,UAB,CUSA,34,20,15,0.5710000000000001,L2,10,8,0.556,11,5,6,6,3,4,0,2,0,0,0.0,0.0,2470,2370,70.57142857142857,67.71428571428571,879,1938,0.454,227,675,0.336,407,608,0.669,1.7,107.1,123,105.4,187,65.2,299,-0.021,237,-1.93,191,-5.23,305,101.7,280,103.6,115
,,141,115.0,Louisiana Tech,CUSA,33,20,13,0.606,L1,9,9,0.5,15,1,4,10,1,2,0,1,0,0,0.0,0.0,2386,2235,72.3030303030303,67.72727272727273,840,1928,0.436,253,756,0.335,453,690,0.657,2.88,105.0,163,102.1,126,65.4,288,-0.046,287,-2.19,206,-4.19,284,102.1,272,104.3,150
,,248,55.0,Rice,CUSA,32,13,19,0.406,L2,8,10,0.444,9,7,4,11,0,1,0,0,0,0,0.0,0.0,2367,2481,73.96875,77.53125,795,1867,0.426,277,797,0.348,500,729,0.6859999999999999,-7.45,103.2,198,110.7,294,70.1,63,0.0,178,-2.19,205,0.38,147,101.3,290,103.5,111
,,120,206.0,Southern Miss,CUSA,32,20,13,0.606,L2,11,7,0.611,11,3,7,8,2,2,0,0,0,0,0.0,0.0,2392,2160,72.48484848484848,65.45454545454545,877,1876,0.467,265,683,0.388,307,469,0.655,4.93,107.1,121,102.2,127,64.8,316,-0.005,197,0.02,138,2.48,98,103.4,202,103.4,107
,,158,62.0,North Texas,CUSA,33,21,12,0.636,L1,8,10,0.444,12,4,6,7,3,1,0,0,0,0,0.0,0.0,2302,2077,69.75757575757575,62.93939393939394,831,1910,0.435,284,838,0.339,356,532,0.669,0.53,99.8,265,99.3,82,65.3,294,-0.006999999999999999,204,-3.97,255,-9.49,346,101.1,300,105.1,186
,,162,108.0,Florida Atlantic,CUSA,32,17,16,0.515,L4,8,10,0.444,9,5,6,9,2,2,0,0,0,0,0.0,0.0,2322,2243,70.36363636363636,67.96969696969697,788,1913,0.412,279,865,0.32299999999999995,401,535,0.75,0.03,99.9,263,99.9,91,67.4,188,-0.052000000000000005,298,-1.32,174,-1.4,199,103.0,227,104.3,151
,,113,275.0,Old Dominion,CUSA,34,26,9,0.743,L1,13,5,0.722,14,2,8,4,4,3,1,1,0,0,0.0,0.0,2300,2128,65.71428571428571,60.8,805,1959,0.411,258,731,0.353,382,579,0.66,5.45,101.4,238,96.0,38,64.5,324,0.058,49,-2.15,203,-6.06,322,102.5,244,104.7,165
,,246,112.0,Middle Tennessee,CUSA,32,11,21,0.344,L1,8,10,0.444,9,5,2,11,0,5,0,1,0,0,0.0,0.0,2141,2313,66.90625,72.28125,778,1858,0.419,212,650,0.326,373,551,0.677,-7.28,98.3,288,105.6,193,67.6,175,0.013,146,1.7,98,10.01,5,104.1,166,102.4,83
,,299,172.0,UTEP,CUSA,29,8,21,0.276,L6,3,15,0.16699999999999998,8,8,0,13,1,0,0,0,0,0,0.0,0.0,1859,2001,64.10344827586206,69.0,639,1592,0.401,199,620,0.321,382,578,0.6609999999999999,-11.31,90.1,343,101.4,114,68.0,151,-0.086,336,-2.55,213,-1.81,213,102.2,269,104.7,170
,,297,312.0,Charlotte,CUSA,29,8,21,0.276,W1,5,13,0.278,5,9,3,9,0,3,0,0,0,0,0.0,0.0,1776,1992,61.24137931034482,68.6896551724138,598,1442,0.415,191,615,0.311,389,524,0.742,-11.16,95.6,319,106.8,224,64.5,325,-0.005,196,-1.81,188,-0.19,171,102.3,261,104.1,135
,,96,41.0,Northern Kentucky,Horz,34,26,9,0.743,L1,13,5,0.722,17,1,7,7,2,1,0,1,0,0,0.0,0.0,2747,2410,78.48571428571428,68.85714285714286,956,1986,0.481,301,823,0.366,477,717,0.665,7.14,109.4,76,102.3,130,68.2,143,-0.001,182,-3.37,234,-2.57,235,103.6,186,107.0,262
,,185,4.0,Green Bay,Horz,33,21,17,0.5529999999999999,L1,10,8,0.556,15,3,5,13,1,1,0,2,0,0,0.0,0.0,3090,3036,81.3157894736842,79.89473684210526,944,2084,0.453,257,757,0.339,508,722,0.7040000000000001,-1.56,104.9,166,106.5,219,73.2,13,0.08,23,-0.59,155,7.58,11,105.4,109,106.0,212
,,187,216.0,Oakland,Horz,33,16,17,0.485,L1,11,7,0.611,10,6,6,10,0,1,0,1,0,0,0.0,0.0,2532,2515,76.72727272727273,76.21212121212122,863,1858,0.464,314,816,0.385,492,663,0.742,-1.77,107.8,107,109.6,268,68.7,119,-0.002,183,-2.07,201,1.63,110,104.9,132,106.9,256
,,117,3.0,Wright State,Horz,34,21,14,0.6,L2,13,5,0.722,15,2,5,8,1,4,0,1,0,0,0.0,0.0,2561,2365,73.17142857142858,67.57142857142857,860,1969,0.4370000000000001,271,793,0.342,501,681,0.736,5.02,107.1,122,102.0,122,65.2,305,-0.04,275,-1.35,175,2.95,91,105.1,123,106.5,232
,,191,113.0,IUPUI,Horz,32,16,17,0.485,L4,8,10,0.444,11,4,3,13,2,0,0,0,0,0,0.0,0.0,2507,2427,75.96969696969697,73.54545454545455,862,1904,0.453,226,668,0.338,484,690,0.701,-2.07,103.8,186,105.8,200,68.9,111,-0.066,318,-3.11,224,-3.74,266,103.9,173,107.0,264
,,259,70.0,Youngstown St,Horz,32,12,20,0.375,L4,8,10,0.444,6,7,5,11,1,2,0,1,0,0,0.0,0.0,2415,2526,75.46875,78.9375,879,2057,0.4270000000000001,303,891,0.34,354,505,0.701,-7.97,104.3,178,112.3,316,67.0,205,-0.004,191,-1.79,187,0.28,152,104.0,170,105.8,200
,,196,142.0,UIC,Horz,32,16,16,0.5,L1,10,8,0.556,12,4,4,12,0,0,0,0,0,0,0.0,0.0,2391,2385,74.71875,74.53125,865,1883,0.459,303,856,0.354,358,525,0.682,-2.78,100.8,249,103.5,152,70.0,68,-0.002,184,-2.2,207,0.31,149,104.9,134,107.1,266
,,278,228.0,Cleveland State,Horz,31,10,21,0.32299999999999995,W2,5,13,0.278,8,9,2,12,0,1,0,1,0,0,0.0,0.0,2300,2437,74.19354838709677,78.61290322580646,799,1834,0.436,303,820,0.37,399,585,0.682,-9.7,101.9,223,111.6,309,69.1,103,-0.041,276,-1.93,192,0.24,154,105.1,125,107.0,263
,,233,102.0,Detroit Mercy,Horz,31,11,20,0.355,L2,8,10,0.444,7,6,4,14,0,0,0,0,0,0,0.0,0.0,2279,2464,73.51612903225806,79.48387096774194,784,1874,0.418,294,825,0.35600000000000004,417,581,0.718,-6.11,106.5,138,112.6,320,68.6,125,-0.011,215,0.26,132,5.34,34,105.3,117,105.0,180
,,296,84.0,Milwaukee,Horz,31,9,22,0.29,L11,4,14,0.222,6,8,3,12,0,2,0,1,0,0,0.0,0.0,2146,2315,69.2258064516129,74.6774193548387,765,1820,0.42,237,692,0.342,379,508,0.746,-11.0,98.6,283,109.6,269,66.1,259,0.016,141,-2.66,215,-2.18,226,103.8,179,106.5,236
,,77,189.0,Yale,Ivy,28,22,8,0.733,L1,10,4,0.7140000000000001,10,2,8,5,4,1,0,2,0,0,0.0,0.0,2427,2202,80.9,73.4,834,1687,0.494,217,586,0.37,371,512,0.725,8.79,111.6,51,102.8,141,71.0,41,0.041,80,-1.1,167,-2.09,222,103.0,224,104.2,140
,,130,335.0,Pennsylvania,Ivy,31,19,12,0.613,L1,7,7,0.5,9,4,9,5,1,3,1,1,0,0,0.0,0.0,2250,2117,72.58064516129029,68.29032258064517,821,1810,0.454,282,803,0.35100000000000003,326,510,0.639,4.21,104.1,181,99.9,94,66.9,217,0.02,128,0.03,137,0.37,148,103.6,190,103.5,114
,,153,346.0,Brown,Ivy,30,20,12,0.625,L1,7,7,0.5,13,3,7,9,0,0,0,0,0,0,0.0,0.0,2355,2204,73.59375,68.875,759,1715,0.443,231,685,0.337,460,649,0.7090000000000001,1.24,99.6,269,98.4,68,71.1,36,0.027000000000000003,107,-2.49,212,-5.66,317,102.5,248,105.0,177
,,218,350.0,Dartmouth,Ivy,30,11,19,0.3670000000000001,L8,2,12,0.14300000000000002,8,6,2,12,1,1,0,1,0,0,0.0,0.0,2160,2116,72.0,70.53333333333333,791,1750,0.452,264,721,0.366,314,436,0.72,-4.7,103.4,194,108.1,250,65.9,271,-0.109,347,-2.04,200,-5.46,312,102.7,239,104.7,171
,,221,352.0,Cornell,Ivy,30,15,16,0.484,L1,7,7,0.5,9,4,6,12,0,0,0,0,0,0,0.0,0.0,2149,2211,69.3225806451613,71.3225806451613,719,1647,0.4370000000000001,233,707,0.33,389,541,0.7190000000000001,-4.99,99.9,264,104.9,179,67.9,154,0.07400000000000001,27,-0.41,151,-1.38,198,104.0,169,104.4,154
,,215,324.0,Columbia,Ivy,28,10,18,0.35700000000000004,L1,5,9,0.35700000000000004,5,7,4,9,1,2,0,0,0,0,0.0,0.0,2059,2052,73.53571428571429,73.28571428571429,778,1720,0.452,237,655,0.362,266,377,0.706,-4.55,101.9,222,106.5,218,67.6,178,-0.06,308,-1.28,171,-3.74,265,103.2,214,104.4,156
,,114,321.0,Harvard,Ivy,28,19,12,0.613,L1,10,4,0.7140000000000001,9,2,8,9,2,1,0,1,0,0,0.0,0.0,2222,2174,71.6774193548387,70.12903225806451,705,1541,0.457,240,647,0.371,339,477,0.711,5.32,105.7,150,100.4,99,67.3,193,0.048,66,2.5,93,3.4,75,105.4,107,102.9,99
,,175,348.0,Princeton,Ivy,28,16,12,0.5710000000000001,L4,8,6,0.5710000000000001,7,5,8,6,1,1,1,1,0,0,0.0,0.0,1948,1951,69.57142857142857,69.67857142857143,685,1666,0.411,207,679,0.305,371,502,0.7390000000000001,-1.06,98.9,279,100.0,96,67.6,177,0.101,10,0.16,133,-1.24,195,104.3,155,104.2,142
,,198,351.0,Iona,MAAC,32,17,16,0.515,L1,12,6,0.667,8,3,5,9,4,4,0,1,0,0,0.0,0.0,2532,2508,76.72727272727273,76.0,835,1842,0.453,282,804,0.35100000000000003,507,684,0.741,-2.88,106.9,129,109.7,276,70.6,51,-0.024,245,-6.27,290,0.44,144,100.5,314,106.8,251
,,212,233.0,Rider,MAAC,31,16,15,0.516,L1,11,7,0.611,9,3,6,10,1,2,0,0,0,0,0.0,0.0,2381,2333,76.80645161290323,75.25806451612904,847,1893,0.447,222,651,0.341,465,755,0.616,-4.44,101.5,236,105.9,203,73.9,8,-0.032,259,-7.09,309,-0.18,169,100.6,312,107.7,300
,,315,311.0,Niagara,MAAC,32,13,19,0.406,L2,6,12,0.333,8,8,5,10,0,1,0,0,0,0,0.0,0.0,2318,2432,72.4375,76.0,795,1887,0.421,265,738,0.359,463,629,0.736,-13.52,101.8,225,115.3,345,69.7,81,0.031,100,-9.03,343,-7.85,339,98.5,345,107.5,281
,,295,295.0,Monmouth,MAAC,35,14,21,0.4,L1,10,8,0.556,6,6,5,11,3,4,0,1,0,0,0.0,0.0,2286,2490,65.31428571428572,71.14285714285714,794,1916,0.414,168,566,0.297,530,773,0.6859999999999999,-10.89,93.2,336,104.1,160,67.5,185,0.047,67,-5.05,275,3.3,79,102.5,246,107.6,290
,,282,215.0,Canisius,MAAC,32,15,17,0.469,L1,11,7,0.611,5,8,9,5,1,4,0,2,0,0,0.0,0.0,2250,2376,70.3125,74.25,798,1834,0.435,256,791,0.324,398,575,0.6920000000000001,-9.91,101.6,230,111.5,307,67.7,169,0.115,6,-5.56,282,3.49,72,100.9,305,106.4,229
,,234,316.0,Quinnipiac,MAAC,30,16,15,0.516,L3,11,7,0.611,7,7,9,6,0,2,0,1,0,0,0.0,0.0,2294,2255,74.0,72.74193548387096,709,1669,0.425,338,898,0.376,457,631,0.7240000000000001,-6.21,105.5,154,111.7,310,66.9,218,-0.026,248,-9.26,344,-7.91,340,99.0,342,108.2,320
,,267,307.0,Siena,MAAC,33,17,16,0.515,L1,11,7,0.611,7,7,8,7,2,2,0,0,0,0,0.0,0.0,2131,2178,64.57575757575758,66.0,772,1779,0.434,288,849,0.339,299,440,0.68,-8.38,100.7,251,109.1,263,60.6,352,0.06,43,-7.41,318,-1.93,218,100.5,316,107.9,310
,,276,339.0,Marist,MAAC,31,12,19,0.387,L5,7,11,0.389,4,7,6,11,2,1,0,1,0,0,0.0,0.0,2086,2147,67.29032258064517,69.25806451612904,739,1647,0.449,245,675,0.363,363,530,0.685,-9.52,100.2,254,109.8,277,64.5,323,-0.054000000000000006,301,-7.43,319,-2.95,247,100.2,320,107.7,294
,,301,331.0,Fairfield,MAAC,31,9,22,0.29,L2,6,12,0.333,5,7,3,13,1,2,0,1,0,0,0.0,0.0,2072,2167,66.83870967741936,69.90322580645162,761,1755,0.434,259,740,0.35,291,420,0.693,-11.43,96.0,317,107.5,235,67.8,160,-0.094,341,-8.07,335,-3.01,250,99.5,336,107.5,286
,,316,344.0,Saint Peter's,MAAC,32,10,22,0.313,L1,6,12,0.333,7,7,2,14,1,1,0,1,0,0,0.0,0.0,2012,2196,62.875,68.625,707,1639,0.431,184,567,0.325,414,570,0.726,-13.63,94.7,327,108.3,252,63.2,342,-0.013,223,-7.49,322,-2.54,234,100.8,308,108.3,323
,,323,347.0,Manhattan,MAAC,32,11,21,0.344,L1,8,10,0.444,4,9,4,11,3,1,0,0,0,0,0.0,0.0,1833,2011,57.28125,62.84375,651,1608,0.405,219,661,0.331,312,534,0.584,-15.15,89.6,346,104.8,172,61.8,351,0.021,127,-8.07,336,-4.31,288,100.2,323,108.3,321
